ticker,id_share,industry,Index,P/E,EPS (ttm),Insider Own,Perf Week,Forward P/E,EPS next Y,Insider Trans,Perf Month,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Price,Recom,SMA20,SMA50,SMA200,Volume,Change,Market Cap_full_count,Income_full_count,Sales_full_count,Shs Outstand_full_count,Shs Float_full_count,Avg Volume_full_count,52_w_range_low,52_w_range_high,Volatility_low_%,Volatility_high_%
IMNM,3960,Healthcare,-,,-1.85,6.6,2.59,,-59.5,10.35,-30.11,,-0.81,22.2,1.81,-56.17,,-48.7,11.55,1.92,-42.83,4.59,1.77,-39.2,33.0,-65.04,4.84,1.68,,-43.0,-37.23,,,,,-87.25,,,7.9,,,13.19,1.08,23.0,7.9,,,37.2,Yes,0.0,18.6,,0.49,8.59,Yes,0.0,Nov 16 AMC,,8.14,2.0,-8.96,-35.97,-52.06,40805.0,-5.3,94530000.0,-20900000.0,,11940000.0,8840000.0,83500.0,7.19,63.78,10.78,13.46
IJUL,3961,Financial,-,,,,0.74,,,,-1.13,,,,,-1.59,,,,,-1.47,,,,,0.47,,,,,-1.06,,,,,-2.34,,,,,,2.74,0.16,,,,,49.2,No,,,,1.66,24.4,Yes,,-,,24.26,,0.03,-0.27,-0.71,19991.0,-0.58,,,,,,12360.0,23.61,24.84,0.41,0.61
IJT,3962,Financial,-,,,,1.97,,,,-6.67,,,,,-11.52,,,,,-6.18,,,,,-5.97,,,,,-9.71,0.69,,,,-13.39,,0.55,,,,6.74,3.23,,,,,45.56,Yes,,,,1.95,127.06,Yes,,-,,125.32,,-0.2,-4.61,-5.31,287274.0,-1.37,,,,,,150430.0,117.41,144.69,1.88,2.74
IMMR,3963,Technology,-,7.72,0.64,3.0,0.41,6.97,14.52,-68.42,-8.67,0.51,0.15,50.7,3.92,-29.08,4.4,129.8,-11.47,1.15,-33.38,4.03,1.23,14.4,,-67.33,3.68,1.35,15.0,18.7,-13.31,,11.73,14.0,7.0,-70.25,1.82,,12.5,-13.6,99.7,5.54,0.22,54.0,12.5,-5.3,47.5,41.72,Yes,0.0,9.9,53.0,0.28,5.15,Yes,0.0,Nov 04 AMC,0.0,4.95,3.0,-2.99,-9.33,-30.19,306109.0,-3.88,159590000.0,19200000.0,36300000.0,32470000.0,31900000.0,1090000.0,4.69,16.64,3.13,4.5
IMMX,3964,Healthcare,-,,-0.29,36.8,8.44,,,0.0,-19.52,,,9.6,12.24,,,-18.0,,0.05,,-1.84,,,,,0.01,305.03,,,22.75,,,,,-49.65,,,0.0,,,53.33,0.84,2.0,0.0,,,48.83,No,,,,0.08,4.93,Yes,,-,,4.37,,-7.84,-4.44,-4.44,782539.0,-11.36,30500000.0,-2100000.0,,6980000.0,4120000.0,9340000.0,2.85,8.68,13.86,14.5
IMLP,3965,Financial,-,,,,-1.16,,,,3.76,,,,,5.62,,,,,13.48,,,,,31.82,,,,,13.94,0.99,,,,-2.45,,6.98,,,,39.19,0.2,,,,,61.66,Yes,,,,0.06,14.39,Yes,,-,,14.18,,1.83,9.15,9.96,167.0,-1.41,,,,,,2620.0,10.19,14.54,0.26,0.93
IMKTA,3966,Consumer Defensive,-,7.24,11.52,0.1,5.01,,,-35.08,-1.02,0.5,,91.2,5.77,8.91,0.3,47.3,-1.0,7.2,29.39,51.77,1.61,11.6,,62.62,4.09,20.37,14.5,26.1,-3.42,0.66,8.99,30.2,17.2,-10.1,0.59,0.79,0.6,5.6,25.8,66.98,2.51,10260.0,1.9,11.6,6.4,57.75,Yes,0.6,-19.4,4.5,1.12,83.7,Yes,0.58,Feb 03 BMO,4.3,83.39,,5.28,0.99,19.82,125843.0,-0.37,1530000000000.0,262100000.00000003,5190000000000.0,18990000.0,14130000.0,113110.0,49.94,92.76,3.37,3.33
IMGO,3967,Healthcare,-,,-4.41,1.4,15.97,,56.3,-9.28,14.69,,-0.39,72.3,11.75,5.23,,-63.6,0.56,7.36,10.34,7.41,3.1,,35.33,,6.95,3.3,,,-3.21,,,,,-35.68,,,26.3,,,57.08,1.78,20.0,26.3,,,64.66,No,0.0,-174.9,,1.07,22.44,Yes,0.0,-,,22.95,1.2,20.62,12.44,4.93,272360.0,2.27,761020000.0,,,30800000.0,16210000.0,258910.00000000003,14.61,35.68,9.57,8.3
IMCG,3968,Financial,-,,,,3.12,,,,-5.05,,,,,-11.84,,,,,-7.22,,,,,-4.5,,,,,-10.21,0.1,,,,-13.92,,0.15,,,,12.95,1.71,,,,,48.52,No,,,,1.69,66.8,Yes,,-,,65.76,,1.61,-4.38,-5.58,210307.0,-1.56,,,,,,126750.0,58.22,76.39,2.03,2.61
IMH,3969,Financial,-,,-0.47,17.6,0.33,,,1.29,-26.79,,,12.5,0.32,-40.15,0.26,,0.36,0.77,-55.91,0.34,2.41,-0.4,,-77.53,1.89,0.43,4.0,-98.7,-26.13,,,-21.5,,-80.19,0.63,,,,,17.14,0.08,326.0,,1.5,-12.9,36.4,Yes,278.84,5.6,-14.1,0.66,0.83,Yes,9.11,Nov 11 AMC,,0.82,,-12.13,-22.36,-45.91,33642.0,-1.2,18290000.0,-10000000.0,71400000.0,21340000.0,12040000.0,50660.0,0.7,4.14,9.13,8.0
IMCR,3970,Healthcare,-,,-3.59,22.09,3.78,,0.5,0.0,-11.53,,-1.11,38.2,1.33,-33.93,30.27,28.7,0.24,3.49,-17.91,6.27,4.05,-35.2,48.0,-48.17,7.86,3.23,,-61.2,-25.92,,,,-61.2,-52.83,,,5.2,,,37.63,2.19,291.0,5.2,-11.9,,49.88,Yes,0.32,-50.3,,0.93,25.75,Yes,0.31,Nov 10 BMO,,25.36,1.7,10.55,-10.69,-26.52,115401.0,-1.5,1130000000000.0,-150900000.0,37200000.0,43800000.0,32759999.999999996,124480.0,18.43,53.77,8.28,10.16
IMGN,3971,Healthcare,-,,-0.34,0.1,13.2,,-26.5,0.0,-18.8,,-1.86,83.9,7.48,2.64,9.46,64.1,0.18,2.95,3.37,0.38,15.34,-21.8,10.94,-27.85,1.19,4.92,,-85.9,-21.43,,,31.5,-24.4,-46.42,1.29,,2.4,17.1,,23.39,0.37,79.0,2.4,-49.5,-42.3,48.75,Yes,0.0,-42.2,-55.4,0.63,6.0,Yes,0.0,-,,5.83,1.9,2.75,-9.93,-5.31,2753010.0,-2.83,1210000000000.0,-70700000.0,127700000.0,204840000.0,171120000.0,4340000.0,4.72,10.88,5.3,6.61
IMMP,3972,Healthcare,-,,-0.36,,5.56,,,,-13.11,,,11.87,0.21,-31.16,55.2,,,0.63,-22.13,0.98,2.91,,8.65,-19.72,,,,,-13.11,,,,,-47.58,,,,,,29.55,0.21,,,-60.2,,46.76,Yes,,,,0.26,2.81,Yes,,-,,2.85,1.7,0.01,-9.6,-24.23,70602.0,1.42,213220000.0,,3860000.0,74820000.0,71530000.0,239260.0,2.2,5.44,7.05,8.31
IMCC,3973,Healthcare,-,,-0.51,28.57,19.79,,,0.0,-23.81,,,13.6,0.99,-11.11,4.95,-216.5,,0.69,-55.02,3.15,0.71,-0.2,,-70.75,0.21,10.72,,-0.3,-32.93,,,,-70.3,-93.32,,,1.5,,-4.4,43.59,0.25,,2.3,144.1,-72.3,46.26,Yes,0.12,-538.7,-0.9,0.32,2.16,Yes,0.08,-,0.0,2.24,,2.14,-22.75,-42.43,225984.0,3.7,194010000.0,-24200000.0,39200000.0,66629999.99999999,48740000.0,700530.0,1.56,33.55,10.62,13.33
IMAQ,3974,Financial,-,,,23.59,0.1,,,0.0,0.31,,,83.55,,0.31,,,,0.27,,0.01,1972.0,,,,,,,,0.41,,,,,-1.4,,,,,,2.6,0.02,,,,,57.08,No,,,,5.17,9.87,Yes,,-,,9.86,,0.12,0.23,0.42,237960.0,-0.1,234640000.0,,,23800000.0,,28570.0,9.61,10.0,0.19,0.19
IMBI,3975,Consumer Cyclical,-,,-1.08,0.3,24.16,,54.0,12.87,13.15,,-0.32,33.2,0.54,21.31,0.31,83.7,-0.16,1.13,4.96,3.41,2.17,-6.6,20.0,-12.32,2.51,2.95,30.0,-34.5,23.33,,,10.6,-9.9,-29.39,1.8,,1.2,-8.1,40.0,60.87,0.51,645.0,1.9,19.9,-2.6,70.1,Yes,1.64,-13.2,-4.1,1.55,7.35,Yes,1.64,Nov 17 BMO,,7.4,2.0,26.69,24.19,11.05,132371.0,0.68,151400000.0,-19700000.0,482100000.0,21500000.0,18260000.0,86990.0,4.6,10.48,10.47,8.36
IMCB,3976,Financial,-,,,,2.13,,,,-3.23,,,,,-5.66,,,,,-1.69,,,,,9.2,,,,,-4.96,0.63,,,,-7.49,,0.93,,,,14.44,1.26,,,,,51.21,No,,,,1.52,68.53,Yes,,-,,67.56,,1.46,-1.26,-0.82,36200.0,-1.42,,,,,,21610.0,59.03,73.03,1.53,1.95
IMAX,3977,Communication Services,-,,-0.91,0.9,14.04,33.38,263.9,-7.97,3.15,,0.11,80.5,8.09,-4.0,5.72,-418.4,0.43,7.36,34.38,5.69,3.46,-5.8,25.23,6.85,3.28,5.99,36.6,-15.1,10.2,,,-38.7,-21.5,-21.52,1.56,,,-18.2,44.8,44.56,0.87,622.0,,51.7,-14.4,62.36,Yes,0.69,82.4,-26.5,1.45,19.77,Yes,0.69,-,,19.66,2.0,10.89,10.13,4.94,780399.0,-0.56,1160000000000.0,-53700000.0,202300000.0,59240000.0,49130000.0,539930.0,13.6,25.05,4.83,4.86
IMAB,3978,Healthcare,-,,-0.33,1.15,6.91,,,0.0,-35.8,,,54.1,9.85,-58.25,8.44,126.5,4.07,5.12,-64.72,11.69,2.14,-0.5,95.42,-56.42,9.06,2.77,26.0,-0.5,-47.14,,,,9.8,-70.67,,,9.5,,,24.01,2.87,228.0,9.5,-40.7,-16.5,37.32,Yes,0.0,43.6,-1.5,1.38,22.96,Yes,0.0,-,0.0,25.05,1.6,-9.33,-37.34,-59.83,882595.0,9.1,2069999999999.9998,-3600000.0,245300000.0,73400000.0,33600000.0,646110.0,20.2,85.4,9.27,11.2
INAB,3979,Healthcare,-,,-0.63,15.17,30.23,,24.4,0.0,-11.96,,-0.27,45.0,0.42,-52.63,,-81.2,0.37,1.78,-57.64,2.29,1.77,-44.8,10.5,,2.27,1.79,,355.5,-7.74,,,,,-60.75,,,20.3,,,50.36,0.48,13.0,20.3,,,52.44,No,0.02,-14.4,,0.66,4.1,Yes,0.01,-,,4.05,2.0,14.44,-14.46,-38.37,24806.0,-1.22,72660000.0,-11900000.0,,18750000.0,15910000.0,37380.0,2.69,10.32,18.74,13.2
INCO,3980,Financial,-,,,,-1.92,,,,-6.33,,,,,-6.49,,,,,4.76,,,,,6.28,,,,,-2.32,0.17,,,,-9.07,,0.32,,,,17.4,0.66,,,,,44.56,Yes,,,,0.39,53.42,Yes,,-,,52.67,,-1.75,-1.28,0.53,3339.0,-1.41,,,,,,8620.0,44.86,57.92,0.63,0.71
ILTB,3981,Financial,-,,,,-3.02,,,,-5.6,,,,,-8.97,,,,,-8.86,,,,,-9.78,,,,,-8.28,2.02,,,,-11.51,,3.05,,,,-1.12,0.65,,,,,26.69,No,,,,1.35,67.2,Yes,,-,,66.17,,-3.63,-6.44,-7.78,38036.0,-1.54,,,,,,28520.0,66.92,74.78,0.7,0.68
INBK,3982,Financial,-,10.39,4.82,6.6,2.06,8.34,30.73,1.37,-0.6,,0.99,70.2,0.82,10.85,3.69,19.1,-1.51,1.58,60.56,37.28,1.34,1.0,65.2,63.07,43.88,1.14,,12.3,6.46,0.24,13.11,8.8,10.5,-6.5,0.73,0.48,,27.0,,78.54,1.7,257.0,,0.6,52.7,53.84,No,0.28,40.6,32.2,1.02,49.9,Yes,0.28,Jan 19 AMC,5.5,50.08,1.8,-0.64,5.1,35.49,50201.0,0.36,494290000.0,48100000.0,133900000.0,9940000.0,9300000.0,48500.0,28.05,53.56,2.29,3.81
INBX,3983,Healthcare,-,,-2.07,39.91,-6.35,,-14.9,0.0,-28.72,,-0.57,56.0,8.22,-43.31,128.92,-44.0,2.6,6.83,-16.72,0.74,32.91,-58.0,54.2,-34.19,2.96,8.24,,-150.0,-44.24,,,,-64.4,-49.16,,,4.7,,,70.64,2.34,91.0,4.7,-57.6,,32.68,Yes,0.0,0.1,,3.15,26.41,Yes,2.49,Nov 09 AMC,,24.35,1.8,-10.65,-30.73,-22.25,889587.0,-7.8,928220000.0,-78200000.0,7200000.0,37890000.0,22800000.0,274540.0,14.27,47.9,7.8,8.95
IMAC,3984,Healthcare,-,,-0.28,1.2,-8.8,,48.6,0.0,-8.8,,-0.09,17.3,0.23,-16.18,2.25,46.0,0.09,0.28,-26.92,0.95,1.2,-19.2,3.6,-54.4,0.42,2.71,,-25.7,0.0,,,,-33.0,-58.55,,,2.5,,89.2,8.56,0.1,106.0,2.5,0.0,-51.5,37.54,No,0.05,43.7,-40.9,0.53,1.16,Yes,0.01,Nov 11 BMO,,1.14,2.7,-12.04,-8.82,-24.88,92396.0,-1.72,30400000.0,-5500000.0,13500000.0,25320000.0,21700000.0,174570.0,1.05,2.75,7.4,8.2
IMXI,3985,Technology,-,14.11,1.11,0.6,0.77,11.55,20.09,-61.19,-1.82,25.66,0.27,80.4,0.99,-4.56,1.41,68.9,0.19,1.7,-11.71,3.42,4.58,14.9,20.0,0.0,3.22,4.87,0.55,38.2,-1.75,,28.46,,22.2,-17.3,0.49,,2.3,,,19.33,0.44,262.0,2.3,26.3,14.8,46.11,Yes,0.64,19.0,10.0,1.08,15.8,Yes,0.61,Nov 03 BMO,0.0,15.68,2.2,-1.47,-1.5,-2.44,196460.0,-0.76,609010000.0,43300000.0,431300000.0,38650000.0,31720000.0,184320.0,13.14,18.96,2.41,2.98
IMV,3986,Healthcare,-,,-0.55,0.61,27.1,,,0.0,7.94,,-0.13,21.31,1.15,-12.26,442.18,-4.9,,2.13,-17.58,0.52,2.62,-75.5,,-67.77,0.47,2.87,,-115.5,11.48,,,-13.6,-89.9,-69.33,1.85,,5.2,18.3,,29.52,0.09,77.0,5.2,1627.8,,60.24,Yes,0.25,-39.1,,0.21,1.36,Yes,0.24,Nov 11 BMO,,1.36,2.2,13.66,5.84,-22.13,104697.0,0.0,132650000.0,-40800000.0,300000.0,79180000.0,75330000.0,408090.0,1.05,4.43,8.36,7.22
IMTX,3987,Healthcare,-,,-1.48,32.88,0.11,,-38.5,0.0,-23.48,,0.2,35.7,8.18,-15.93,17.87,-361.4,0.03,23.43,-23.1,0.64,14.52,-43.2,25.33,-18.79,3.16,2.94,24.5,-134.1,-30.88,,,,-74.5,-49.57,,,1.7,,,2.65,0.63,142.0,1.7,-19.0,,30.74,Yes,0.2,83.4,,1.38,9.56,Yes,0.12,-,,9.29,1.3,-9.42,-18.03,-23.45,200128.0,-2.82,582580000.0,-93100000.0,32600000.0,62910000.0,39720000.0,138770.0,9.05,18.42,4.31,6.3
IMVT,3988,Healthcare,-,,-1.27,1.6,-7.31,,-13.2,-9.71,-30.42,,-0.36,30.0,6.64,-35.79,,20.3,0.19,3.61,-31.45,4.66,1.2,,14.5,-76.25,4.5,1.24,,,-34.51,,,,,-77.8,,,14.9,,,2.29,0.48,68.0,14.9,,,30.18,Yes,0.0,,,0.86,5.87,Yes,0.0,Feb 15 BMO,,5.58,2.5,-16.74,-24.72,-41.03,630881.0,-4.94,653640000.0,-128100000.0,,117140000.0,39700000.0,730400.0,5.45,25.14,7.09,7.65
IMTM,3989,Financial,-,,,,1.0,,,,-2.87,,,,,-6.08,,,,,-6.38,,,,,-4.99,,,,,-4.04,0.42,,,,-8.04,,1.15,,,,6.02,0.61,,,,,49.01,Yes,,,,0.86,37.04,Yes,,-,,36.49,,0.46,-1.63,-3.85,117477.0,-1.48,,,,,,137640.0,34.42,39.68,1.16,1.49
IMUX,3990,Healthcare,-,,-3.75,1.4,2.42,,11.3,0.97,15.21,,-0.76,50.9,6.29,35.87,,37.9,-0.17,4.56,39.51,5.75,2.36,-53.9,54.5,-33.76,4.25,3.19,15.5,-59.0,41.69,,,49.2,,-51.94,1.87,,11.6,,,94.83,1.01,28.0,11.6,,,62.74,Yes,0.0,-8.6,,0.58,14.26,Yes,0.0,Nov 04 BMO,,13.56,1.6,13.92,29.55,27.66,156914.0,-4.91,351880000.0,-82900000.0,,25320000.0,19790000.0,272720.0,6.96,28.21,7.4,7.88
IMRN,3991,Healthcare,-,,-1.08,,-11.38,,,,27.86,,,3.54,2.89,-11.61,130.56,,,0.14,-37.62,4.56,0.73,,,-58.9,,,,,34.0,,,,,-61.45,,,,,,44.4,0.4,,,-87.0,,46.92,No,,,,0.03,3.46,Yes,,-,,3.35,2.0,-9.83,5.27,-31.74,33088.0,-3.18,19030000.0,,150000.0,5680000.0,4550000.0,951050.0,2.32,8.69,9.27,11.95
IMTE,3992,Communication Services,-,,-1.37,28.57,0.59,,,-58.94,12.5,,,7.96,12.84,33.07,48.96,,,0.49,63.25,0.88,7.81,,,34.91,,,,,53.02,,,,,-44.48,,,,,,106.96,1.0,15.0,,-99.3,,48.31,No,,,,0.12,6.65,No,,-,,6.84,,-16.63,11.88,38.56,148847.0,2.86,63810000.0,,1300000.0,9330000.0,4580000.0,1200000.0,3.31,12.32,10.9,17.76
IMTB,3993,Financial,-,,,,-1.54,,,,-2.57,,,,,-4.77,,,,,-5.93,,,,,-7.03,,,,,-3.82,1.16,,,,-7.36,,2.39,,,,-0.8,0.16,,,,,20.91,No,,,,0.69,48.89,Yes,,-,,48.46,,-1.8,-2.92,-4.89,8717.0,-0.89,,,,,,12590.0,48.85,52.31,0.23,0.21
IMRA,3994,Healthcare,-,,-2.53,0.8,-5.3,,1.2,-76.97,-40.19,,-0.75,65.1,0.46,-66.58,,-149.7,-2.06,0.52,-72.94,3.99,0.31,-55.2,18.5,-91.1,3.88,0.32,,-59.9,-44.44,,,,,-91.66,,,14.7,,,2.46,0.12,27.0,14.7,,,23.58,Yes,0.0,23.5,,0.75,1.3,Yes,0.0,Nov 09 BMO,,1.25,1.7,-18.73,-41.13,-73.43,146803.0,-3.85,33110000.0,-48600000.0,,24900000.0,22370000.0,197090.0,1.22,14.98,6.01,8.47
IMRX,3995,Healthcare,-,,-3.44,11.3,2.22,,31.6,0.0,-34.46,,-0.39,46.9,8.55,-67.09,94.54,-121.0,0.41,13.37,-65.72,8.66,1.12,,34.0,,5.98,1.62,,,-40.26,,,,75.9,-71.58,,,29.1,,,6.62,1.22,36.0,29.1,0.0,,30.68,No,0.0,-235.9,,1.25,10.45,Yes,0.0,-,,9.66,1.7,-14.45,-39.63,-57.55,109552.0,-7.56,241600000.0,,2560000.0,18290000.0,13770000.0,87950.0,9.06,33.99,9.9,11.04
IMPL,3996,Healthcare,-,,-7.35,1.0,6.02,,36.7,15.02,7.53,,-0.87,78.9,,-28.19,2090.93,-9.3,-1.84,1.68,-52.33,3.77,2.2,,45.67,,4.84,1.71,,,-4.06,,,,,-76.17,,,7.2,,,20.17,0.77,61.0,7.2,,,48.22,No,0.39,,,0.66,8.71,Yes,0.39,Nov 15 BMO,,8.28,1.3,-1.36,-4.08,-28.56,106486.0,-4.94,190270000.0,,90000.0,20150000.0,,161550.0,6.89,34.75,8.41,9.32
IMPP,3997,Energy,-,,-0.13,0.4,-17.94,,,0.0,-69.93,,,54.2,,,0.07,121.6,,0.14,,,,,,,0.0,,,,-70.09,,0.74,21.8,52.4,-92.29,,,0.1,100.0,6.2,60.02,0.34,49.0,0.1,,-4.8,26.8,No,,252.4,-20.2,0.34,0.66,Yes,,-,,0.64,,-52.67,-68.54,-68.54,1252404.0,-2.96,3120000.0,-4800000.0,43700000.0,4870000.0,,3610000.0,0.4,8.3,11.43,18.23
IMPX,3998,Financial,-,352.86,0.03,6.25,0.1,,,0.0,-0.5,,,75.5,0.11,0.61,,,0.03,0.08,1.75,7.31,1.35,0.8,,-10.02,0.02,449.54,,0.9,-1.1,,,,,-13.26,,,0.1,,,3.13,0.03,,0.1,,,49.51,Yes,0.0,,,0.01,9.86,Yes,0.0,-,0.0,9.88,,0.14,-0.34,0.76,7861.0,0.2,494490000.0,3400000.0,,50000000.0,37500000.0,527250.0,9.58,11.39,0.26,0.34
IMOS,3999,Technology,-,13.37,2.56,,3.66,,,,-0.03,1.34,,7.6,0.11,4.87,1.45,-8.4,0.11,1.32,-17.42,628.18,0.05,,20.0,31.96,5.61,6.11,10.0,,-2.56,1.58,16.67,1.4,10.1,-23.46,0.89,4.62,1.8,4.1,22.3,35.03,0.95,5552.0,2.2,28.6,,53.87,Yes,0.38,230.4,,0.89,34.28,Yes,0.33,Nov 08 BMO,,34.23,,1.55,1.24,-2.23,24349.0,-0.15,1240000000000.0,94100000.0,860200000.0,36340000.0,32100000.0,27400.0,25.35,44.72,2.04,2.43
IMOM,4000,Financial,-,,,,0.14,,,,-7.09,,,,,-14.98,,,,,-19.04,,,,,-20.64,,,,,-12.48,0.43,,,,-22.2,,1.45,,,,5.08,0.59,,,,,41.16,No,,,,0.29,30.29,Yes,,-,,29.59,,-1.6,-8.08,-14.16,2340.0,-2.31,,,,,,7940.0,28.16,38.04,1.06,1.31
ING,4001,Financial,-,10.95,1.41,1.0,3.01,,,0.0,2.39,,,3.8,0.09,1.52,3.79,-48.1,1.94,0.88,12.74,16.24,0.95,,18.9,62.28,83.68,0.18,-2.7,,10.63,0.7,,-11.2,6.0,-3.57,1.79,4.55,,-13.3,,64.18,0.36,57679.0,,1.8,,56.91,Yes,0.0,73.3,,1.52,15.91,Yes,1.95,-,,15.4,2.3,2.17,6.74,10.36,5951817.0,-3.21,59070000000000.0,5460000000000.0,15570000000000.0,3900000000000.0,3870000000000.0,3960000.0,9.38,15.97,1.78,1.9
INFL,4002,Financial,-,,,,1.36,,,,0.42,,,,,-0.75,,,,,3.34,,,,,20.44,,,,,0.29,0.46,,,,-2.36,,1.46,,,,24.95,0.56,,,,,57.86,Yes,,,,1.95,31.58,Yes,,-,,31.3,,2.08,2.51,3.32,486483.0,-0.89,,,,,,249490.0,25.05,32.06,1.59,1.92
INFY,4003,Technology,-,33.69,0.68,18.2,0.79,27.81,15.71,0.0,-8.31,4.21,0.19,18.2,0.63,-0.09,6.3,17.0,-1.08,2.62,-1.63,2.22,10.33,19.9,28.19,28.66,0.62,37.19,8.0,29.9,-9.36,0.4,71.43,9.1,21.3,-13.07,0.91,1.74,1.9,10.0,33.5,35.42,0.65,292067.0,1.9,22.9,23.8,45.36,Yes,0.08,13.2,18.6,1.24,23.41,Yes,0.06,Jan 12 BMO,,22.94,2.4,-2.83,-3.8,3.12,10600800.0,-2.01,97690000000000.0,2880000000000.0,15500000000000.0,4190000000000.0005,3560000000000.0,8630000.0,16.94,26.39,2.12,2.37
INFO,4004,Industrials,S&P 500,37.37,3.0,0.5,-3.5,28.45,10.81,-0.28,-9.65,3.36,0.82,91.1,3.69,-9.83,9.58,38.7,0.09,5.76,-5.44,23.77,4.72,7.2,136.43,20.43,0.74,152.18,11.12,13.4,-15.57,0.8,51.08,46.0,10.1,-17.38,1.05,0.71,0.7,11.2,63.3,26.88,3.35,16000.0,0.7,6.2,33.5,35.86,Yes,0.49,385.6,25.9,1.01,115.22,Yes,0.41,Jan 21 BMO,25.5,112.22,1.9,-4.19,-10.32,-5.57,2398951.0,-2.6,44600000000000.0,1210000000000.0,4660000000000.0,399200000.0,371180000.0,2380000.0,88.44,135.82,2.83,2.81
INFU,4005,Healthcare,-,19.77,0.53,2.4,-29.91,32.01,180.34,-24.9,-34.66,0.99,0.07,70.1,1.18,-36.48,2.15,-85.0,2.48,2.56,-29.05,2.26,4.65,12.4,28.0,-45.99,0.01,1083.07,20.0,26.8,-38.34,,10.12,45.6,23.4,-54.86,1.1,,1.3,6.7,59.5,-16.07,0.79,282.0,1.5,6.0,2.3,11.18,Yes,0.66,-116.0,11.6,16.69,14.28,Yes,0.66,Nov 15 BMO,0.0,10.5,1.7,-31.56,-34.83,-37.57,1205640.0,-26.47,216610000.0,11700000.0,100600000.0,20580000.0,19630000.0,90010.0,12.51,23.26,7.04,4.59
INGN,4006,Healthcare,-,63.39,0.49,0.7,7.7,,-1075.0,-6.36,-0.13,5.71,-0.74,95.6,2.7,-14.62,1.95,-128.2,-0.83,2.61,-50.99,17.28,1.8,2.3,44.0,-44.53,11.0,2.82,11.1,3.1,-8.65,,25.18,-19.9,-2.1,-62.28,0.99,,5.1,14.2,48.4,18.59,1.33,938.0,5.6,25.3,2.9,51.17,Yes,0.0,789.7,3.2,0.86,31.8,Yes,0.0,Nov 04 AMC,0.0,31.06,2.5,2.76,-1.85,-37.96,199498.0,-2.33,692330000.0,11400000.0,355600000.0,22620000.0,22380000.0,231650.0,26.19,82.35,3.71,4.0
INFI,4007,Healthcare,-,,-0.57,2.17,6.03,,-9.4,0.0,-19.61,,-0.14,55.5,2.92,-51.57,60.85,18.1,-5.38,1.63,-60.7,0.36,3.42,-50.7,8.81,-72.48,1.01,1.22,,-172.1,-45.33,,,23.7,167.4,-79.43,2.06,,7.4,-56.4,39.7,17.14,0.13,23.0,7.4,-20.0,,38.19,Yes,0.0,23.4,,0.6,1.28,Yes,0.0,Nov 02 AMC,,1.23,1.9,-1.52,-32.73,-54.29,935808.0,-3.91,109530000.0,-44200000.0,1800000.0,88770000.0,87090000.0,1560000.0,1.05,5.98,8.25,8.84
INFN,4008,Technology,-,,-0.72,0.5,4.99,41.23,520.0,-0.34,-9.57,,0.01,95.8,12.35,-3.11,1.24,49.2,0.29,12.37,-5.19,1.63,5.16,-9.2,10.33,-19.13,1.0,8.43,5.0,-38.4,-12.3,,49.28,-38.3,-16.5,-24.23,1.09,,1.2,8.9,35.1,16.4,0.35,3050.0,1.7,4.6,-6.1,47.35,Yes,1.39,-35.8,-10.7,1.56,8.57,Yes,1.38,Feb 16 AMC,,8.41,2.8,-0.14,-4.53,-6.05,3220305.0,-1.87,1710000000000.0,-147600000.0,1380000000000.0,209180000.0,206310000.0,2060000.0,7.22,11.1,3.74,4.4
INFA,4009,Technology,-,,-0.24,0.6,8.43,35.58,12.94,0.0,-10.44,,0.21,36.8,1.63,-13.13,5.37,8.4,,2.88,,4.55,6.27,,41.67,,1.7,16.8,28.24,,-22.74,,,,0.1,-28.81,,,1.3,,77.4,17.57,1.9,5249.0,1.3,10.6,6.3,48.22,No,2.47,108.4,-4.7,0.54,29.06,Yes,2.45,Feb 16 AMC,,28.57,2.0,3.19,-10.5,-10.59,317777.0,-1.69,7590000000000.0,-66400000.00000001,1410000000000.0,265640000.0,102790000.0,583570.0,24.3,40.13,5.95,6.66
INDY,4010,Financial,-,,,,-1.2,,,,-6.11,,,,,-10.89,,,,,-3.14,,,,,1.52,,,,,-0.91,3.37,,,,-12.91,,7.18,,,,13.51,0.62,,,,,43.61,Yes,,,,1.59,47.42,Yes,,-,,46.88,,-1.95,-2.28,-3.91,119438.0,-1.14,,,,,,76880.0,41.3,53.83,0.88,0.94
INDS,4011,Financial,-,,,,-2.97,,,,-5.41,,,,,-3.41,,,,,6.3,,,,,27.02,,,,,-12.67,0.79,,,,-13.41,,1.61,,,,37.31,1.04,,,,,39.44,No,,,,0.52,50.44,Yes,,-,,48.94,,-2.24,-5.93,3.49,54435.0,-2.97,,,,,,104450.0,35.64,56.52,1.59,1.94
